timeframe,symbol,timestamp,open,high,low,close,volume,signal,signal_reason,trade_outcome,label,tp_price,sl_price,rr_ratio,demand_zone_strength,demand_zone_fresh,demand_zone_touches,supply_zone_strength,supply_zone_fresh,supply_zone_touches,nearest_demand_dist_atr,nearest_supply_dist_atr,in_demand_zone,in_supply_zone,between_zones,bullish_engulfing,bearish_engulfing,pin_bar_bullish,pin_bar_bearish,higher_low,lower_high,bos_bullish,bos_bearish,buy_confirmation_score,sell_confirmation_score,atr_14,rsi_14,ema_spread_atr,price_above_ema20,price_above_ema50,price_above_ema200,ema_trend_bias,bb_position,bb_width_atr,volume_ratio,body_atr_ratio,momentum_5,momentum_10,htf_1h_bias,htf_4h_bias,htf_aligned,candle_size_atr,body_size_atr,wick_upper_atr,wick_lower_atr,hour,month,day_of_week_int,spread_norm
15min,USTECm,2024-01-04 13:00:00,16364.48,16364.48,16342.58,16348.46,693.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,15.702753329177858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,17.184884353916715,16.668303243398626,-0.7023120560986513,0.0,0.0,0.0,-1.0,-0.06688541034906519,5.031328606579598,1.2841656629296767,0.9322145945281721,-1.4797888351343127,-3.469327972894636,-1.0,-1.0,1.0,1.2743757565647296,0.9322145945281721,0.0,0.34216116203655755,13,1,3,0.0
15min,USTECm,2024-01-04 13:15:00,16347.85,16360.62,16331.18,16349.21,813.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,14.299454444220247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.818899773394556,17.818787748090614,-0.7367030760906399,0.0,0.0,0.0,-1.0,0.02602750050080669,5.045102172222616,1.4718928215805196,0.07226777422571304,-1.4007195063160571,-3.18562725355261,-1.0,-1.0,1.0,1.5643847597095528,0.07226777422571304,0.606305370526019,0.8858116149578209,13,1,3,0.0
15min,USTECm,2024-01-04 13:30:00,16350.17,16350.17,16298.36,16304.0,894.0,0,,0,0,,,,,,,1.9885679406788186,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,23.21771313694188,9.089983088696243,-0.7711832668149224,0.0,0.0,0.0,-1.0,-0.18923713717619733,5.3048240112112595,1.574775409547296,1.9885679406788157,-2.9434423449423988,-4.480200069079733,-1.0,-1.0,1.0,2.2314859217363967,1.9885679406788157,0.0,0.24291798105758108,13,1,3,0.0
15min,USTECm,2024-01-04 13:45:00,16303.09,16321.04,16301.89,16305.76,638.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,13.783689376559543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,22.675351385349824,11.047302971568058,-0.9372535178748995,0.0,0.0,0.0,-1.0,-0.047824795746985005,6.333500371860589,1.117044559222621,0.11774900219297345,-3.0235474121161796,-4.766409047571746,-1.0,-1.0,1.0,0.8445293602979181,0.11774900219297345,0.6738594582429341,0.05292089986201054,13,1,3,0.0
15min,USTECm,2024-01-04 14:00:00,16305.92,16318.05,16299.27,16313.82,762.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,13.743022016171249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.15597120063636,20.13355358697366,-1.0665975513016008,0.0,0.0,0.0,-1.0,0.07463405238636264,7.007292797000748,1.3157213157213157,0.3565630198947496,-2.2824546729211876,-3.483485300693275,-1.0,-1.0,1.0,0.8476270270409363,0.3565630198947496,0.19091918660187224,0.3001448205443145,14,1,3,0.0
15min,USTECm,2024-01-04 14:15:00,16313.78,16316.57,16290.87,16298.8,788.0,0,,0,0,,,,,,,1.9885679406788186,0.0,1.0,,0.22979862013361815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.6285083738847,16.507804779253377,-1.168997923914225,0.0,0.0,0.0,-1.0,0.0491668355681314,7.353297204429672,1.3352537490468526,0.6619967941540612,-2.19457682227574,-3.318380458813655,-1.0,-1.0,1.0,1.1357354879679153,0.6619967941540612,0.12329579811013557,0.35044289570371867,14,1,3,0.0
15min,USTECm,2024-01-04 14:30:00,16297.98,16346.07,16290.24,16322.29,2178.0,1,demand rr=3.25,-1,0,16470.300000000003,16276.712313037982,3.247422365319763,0.8985275926423859,1.0,0.0,2.601886446245831,0.0,6.0,0.0,10.941264416864875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.055373924033397,36.98541773936327,-1.0160757892336387,0.0,0.0,0.0,-1.0,0.22024975302132338,6.18226460442741,3.2367365135978603,0.8985275926423374,-0.9949964127490809,-1.969294534594105,-1.0,-1.0,1.0,2.0635456806755124,0.8985275926423374,0.8789381387509168,0.286079949282258,14,1,3,0.0
15min,USTECm,2024-01-04 14:45:00,16321.38,16339.39,16296.96,16308.15,1822.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,10.656469561401767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,29.10532406749565,31.601955120328725,-0.9991913746520844,0.0,0.0,0.0,-1.0,0.17100964325102716,5.7681316262780555,2.4731912583141034,0.45455601076007424,0.14258559672366913,-2.2054384225766737,-1.0,-1.0,1.0,1.4578088840929666,0.45455601076007424,0.6187871318056641,0.3844657415272283,14,1,3,0.0
15min,USTECm,2024-01-04 15:00:00,16307.19,16368.63,16292.6,16368.63,1655.0,1,demand rr=1.33,-1,0,16493.47,16274.91902623742,1.3321812268890607,1.7374608668337455,1.0,0.0,2.601886446245831,0.0,6.0,0.0,7.060697090349325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,35.36194752516275,60.195715560517804,-0.7626384253802486,1.0,0.0,0.0,-1.0,0.5461276161809042,4.566988707564682,2.083202215369123,1.7374608668337825,1.7778998160455426,-0.16090742728328625,1.0,-1.0,0.0,2.1500512647358803,1.7374608668337825,0.0,0.4125903979020978,15,1,3,0.0
15min,USTECm,2024-01-04 15:15:00,16369.11,16379.4,16342.76,16354.59,1147.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,2.601886446245831,0.0,6.0,0.9090306689407666,7.421968049940106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,35.53235452180764,54.13393242634693,-0.7265790997553193,1.0,0.0,0.0,-1.0,0.476412395670129,4.326333346739897,1.383427813291521,0.4086416505579018,1.1474049650995755,-0.27580497076219973,1.0,-1.0,0.0,1.0311728702783418,0.4086416505579018,0.2895952193003312,0.3329360004201087,15,1,3,0.0
15min,USTECm,2024-01-04 15:30:00,16353.83,16371.93,16349.46,16369.49,1227.0,0,,0,0,,,,1.7374608668337455,0.0,1.0,2.601886446245831,0.0,6.0,0.0254507842520443,7.363562950685367,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,33.790707252233446,59.16886163943554,-0.7068539443768014,1.0,0.0,0.0,-1.0,0.5898762636582195,4.347571952840502,1.4098586694243365,0.46344102486830696,2.091995277646287,0.6223604567676116,1.0,-1.0,0.0,0.6649757234221492,0.46344102486830696,0.07220920183133263,0.12932549672250968,15,1,3,0.0
15min,USTECm,2024-01-04 15:45:00,16368.75,16387.98,16364.66,16372.02,1085.0,0,,0,0,,,,1.7374608668337455,0.0,2.0,2.601886446245831,0.0,6.0,0.10464702896839768,7.602807305196859,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,32.39461295193561,60.028536199349304,-0.6783450437207142,1.0,0.0,0.0,-1.0,0.6263640821311298,4.297162149241512,1.2043512043512044,0.10094270935886004,1.5351317848367174,0.7041294191057278,1.0,-1.0,0.0,0.71987277744606,0.10094270935886004,0.49267450806342705,0.12625556002377297,15,1,3,0.0
15min,USTECm,2024-01-04 16:00:00,16371.77,16420.4,16371.77,16417.48,1024.0,1,demand rr=1.59,-1,0,16517.895,16354.490334387496,1.5941503899659997,1.322652909640747,1.0,0.0,2.601886446245831,0.0,6.0,0.0,5.811165693352847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,34.559331225011,72.17470244566188,-0.5117352085453503,1.0,1.0,0.0,-1.0,0.9391707768619467,4.123058012799977,1.0989482721614081,1.3226529096407724,3.1635450144612896,3.283628356727943,1.0,-1.0,0.0,1.4071452854043047,1.3226529096407724,0.08449237576353216,0.0,16,1,3,0.0
15min,USTECm,2024-01-04 16:15:00,16417.73,16429.96,16406.96,16411.96,917.0,0,,0,0,,,,1.7374608668337455,0.0,3.0,2.601886446245831,0.0,6.0,1.3123110348295337,6.249604939697152,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,33.0180870616762,69.22739975438698,-0.43005638623534054,1.0,1.0,0.0,-1.0,0.9029187064531016,4.295940860194639,0.9566033799290632,0.17475270415339075,1.3123110348295337,3.2164189221992907,1.0,-1.0,0.0,0.6965879021712283,0.17475270415339075,0.37040304537191837,0.15143215264591922,16,1,3,0.0
15min,USTECm,2024-01-04 16:30:00,16412.03,16419.61,16391.91,16399.94,1056.0,0,,0,0,,,,1.7374608668337455,0.0,3.0,2.601886446245831,0.0,6.0,0.9690795594077394,6.758796020053467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.30900878678614,62.78552111865494,-0.36491494995928014,1.0,1.0,0.0,-1.0,0.8103650275085683,4.456157066475595,1.073007163542143,0.37419903779111335,1.4036332807135192,2.66551043296694,1.0,-1.0,0.0,0.8573460171061903,0.37419903779111335,0.2346094877135351,0.2485374916015418,16,1,3,0.0
15min,USTECm,2024-01-04 16:45:00,16399.64,16404.12,16360.79,16369.27,1091.0,0,,0,0,,,,1.7374608668337455,0.0,3.0,0.899093302632961,1.0,0.0,0.01894697773086027,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.77847428188107,49.28363436519482,-0.3365929176251639,0.0,0.0,0.0,-1.0,0.5992516626511286,4.249128617453259,1.0784895215500196,0.8990933026329911,-0.006513023594951244,2.086239876079945,1.0,-1.0,0.0,1.28276960168217,0.8990933026329911,0.13262884411576556,0.2510474549334134,16,1,3,0.0
15min,USTECm,2024-01-04 17:00:00,16370.06,16374.98,16351.77,16364.81,942.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,0.899093302632961,0.0,1.0,1.3135885455061427,0.1377846875107909,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.36934437763014,47.5672597582441,-0.34636187198552465,0.0,0.0,0.0,-1.0,0.5724195099712941,4.403900287575849,0.9196973395167195,0.16219049538822844,-0.22274161366652961,1.3135885455061427,1.0,-1.0,0.0,0.7170364567544347,0.16219049538822844,0.1519956642495398,0.4028502971166664,17,1,3,0.0
15min,USTECm,2024-01-04 17:15:00,16365.08,16371.03,16348.12,16370.28,919.0,0,,0,0,,,,1.7374608668337455,0.0,4.0,2.601886446245831,0.0,6.0,0.05304085050684108,7.9731649401213485,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,31.108098460612773,50.03000254386886,-0.34479020871113886,1.0,0.0,0.0,-1.0,0.6116751820359365,4.575845795406748,0.8841214103612487,0.16715904402141235,-1.5172897841943231,1.997229116355869,1.0,-1.0,0.0,0.7364641727943378,0.16715904402141235,0.024109477503088318,0.5451956512698372,17,1,3,0.0
15min,USTECm,2024-01-04 17:30:00,16370.33,16371.04,16342.84,16347.26,967.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,0.899093302632961,0.0,2.0,0.812816207335494,0.716463144711849,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,30.720351999197835,40.73847415018289,-0.3760731993181844,0.0,0.0,0.0,-1.0,0.4591345867690918,4.596543377383547,0.9152863227638429,0.7509679576784277,-2.1060956593755287,-0.695630050090474,1.0,-1.0,0.0,0.9179582317525643,0.7509679576784277,0.023111714345543287,0.14387855972859342,17,1,3,0.0
15min,USTECm,2024-01-04 17:45:00,16348.18,16352.99,16328.28,16352.19,969.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,0.899093302632961,0.0,3.0,0.9993658962344057,0.5708752343706952,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,29.91897173263801,43.33882367089939,-0.3995106185548552,0.0,0.0,0.0,-1.0,0.49836294936525305,4.70611086286756,0.8977625422708112,0.13402867036454902,-1.5959773092037337,-0.08021666056729898,1.0,-1.0,0.0,0.8258973677576076,0.13402867036454902,0.02673888685577038,0.6651298105372881,17,1,3,0.0
15min,USTECm,2024-01-04 18:00:00,16351.26,16358.45,16339.51,16353.77,871.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,0.899093302632961,0.0,3.0,1.1063039745372862,0.5447176494703995,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,28.45510883495301,44.24353945733227,-0.4275987060294551,0.0,0.0,0.0,-1.0,0.5077012530686297,4.946609603572581,0.8003675626005053,0.08820911614004533,-0.5447176494703995,-0.5524491257854401,1.0,-1.0,0.0,0.6656098245786688,0.08820911614004533,0.16446958706590126,0.4129311213727222,18,1,3,0.0
15min,USTECm,2024-01-04 18:15:00,16353.25,16364.95,16342.47,16362.39,817.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,0.899093302632961,0.0,3.0,1.4498293430613187,0.24874877506892049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.65842765695946,49.33596238630295,-0.4275515453073793,0.0,0.0,0.0,-1.0,0.5641599900495994,5.097025376768915,0.7506086636960816,0.3304598552513949,-0.08749593541667391,-0.348175974406047,1.0,-1.0,0.0,0.812772160399492,0.3304598552513949,0.09255768374656137,0.3897546214015357,18,1,3,0.0
15min,USTECm,2024-01-04 18:30:00,16363.01,16375.5,16359.42,16369.25,853.0,0,,0,0,,,,1.7374608668337455,0.0,5.0,0.899093302632961,0.0,3.0,0.023741474668566097,0.0007658540215823766,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.114637302698192,53.25624704384058,-0.42503599673197784,1.0,0.0,0.0,-1.0,0.5946070083541591,5.117120621443602,0.7851620029455081,0.2389464547284858,-0.039441482110656546,-1.8468569730055715,1.0,-1.0,0.0,0.6157466333387902,0.2389464547284858,0.23932938173926863,0.1374707968710359,18,1,3,0.0
15min,USTECm,2024-01-04 18:45:00,16368.68,16371.94,16348.02,16351.77,875.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,0.899093302632961,0.0,4.0,1.1416613087048277,0.6777161771483983,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.82201899567178,43.385914573490055,-0.441739393495965,0.0,0.0,0.0,-1.0,0.4428699992946972,4.838626703771984,0.7967220578192579,0.6548674603188237,0.17465714051082423,-2.3309563830034974,1.0,-1.0,0.0,0.926341197565125,0.6548674603188237,0.12624884214307303,0.1452248951032282,18,1,3,0.0
15min,USTECm,2024-01-04 19:00:00,16352.5,16361.71,16326.45,16343.44,944.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,0.899093302632961,0.0,5.0,0.7810071912654308,0.953825803800774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.08041646291533,39.37340839255134,-0.4467245532873116,0.0,0.0,0.0,-1.0,0.35707796555565485,4.379147274319581,0.8524856639725471,0.3345591088825024,-0.32311172215473466,-2.086378548770505,1.0,-1.0,0.0,1.3020479226486792,0.3345591088825024,0.34009816697658357,0.6273906467895932,19,1,3,0.0
15min,USTECm,2024-01-04 19:15:00,16342.9,16350.76,16322.74,16324.69,940.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,0.899093302632961,0.0,5.0,0.0882168260941947,1.6386275446999123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,27.20569426786001,31.747654566671827,-0.5036922516204868,0.0,0.0,0.0,-1.0,0.16108153078205567,4.0120872871068265,0.8430871339521951,0.6693451679898038,-1.0688938761748186,-1.6386275446999123,1.0,-1.0,0.0,1.0299314446498793,0.6693451679898038,0.28891010545853146,0.07167617120154406,19,1,3,0.0
15min,USTECm,2024-01-04 19:30:00,16323.92,16331.94,16317.44,16320.78,890.0,0,,0,0,,,,,,,0.899093302632961,0.0,5.0,,1.9007038669100027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,25.51160169881201,30.334032519513556,-0.5984362073854197,0.0,0.0,0.0,-1.0,0.1275425842143789,4.296786299201623,0.847175289134263,0.1230812567972249,-1.6310226418255973,-1.7258814448349264,1.0,-1.0,0.0,0.5683688610062932,0.1230812567972249,0.314366776915205,0.13092082729386342,19,1,3,0.0
15min,USTECm,2024-01-04 19:45:00,16321.7,16343.69,16311.72,16333.3,981.0,0,,0,0,,,,0.8985275926423859,0.0,1.0,0.899093302632961,0.0,5.0,0.4174768239812065,1.3639092968761732,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.372721472303898,40.17581831776619,-0.6016823220706591,0.0,0.0,0.0,-1.0,0.20808291363667886,3.8403496244012905,0.9727317798710957,0.4398484249030608,-1.3631509375228754,-1.402206444216879,1.0,-1.0,0.0,1.2122374262199012,0.4398484249030608,0.3939676840295519,0.3784213172872885,19,1,3,0.0
15min,USTECm,2024-01-04 20:00:00,16333.18,16357.33,16328.98,16339.48,947.0,0,,0,0,,,,0.8985275926423859,0.0,2.0,0.899093302632961,0.0,5.0,0.6453584835720539,1.118396115509803,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,26.63635860933009,44.63087229643945,-0.600115745943016,0.0,0.0,0.0,-1.0,0.2875619140641483,3.8751791921949827,0.9731785016956119,0.2365188159688336,-0.4613994044852653,-0.29208196638693334,-1.0,-1.0,1.0,1.0643346718597513,0.2365188159688336,0.6701366452450286,0.15767921064588905,20,1,3,0.0
15min,USTECm,2024-01-04 20:15:00,16338.75,16340.43,16317.63,16331.89,1005.0,0,,0,0,,,,0.8985275926423859,0.0,2.0,0.899093302632961,0.0,5.0,0.36746630727943,1.4308219339695365,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,26.124844128086224,40.3705533504862,-0.6297463262550829,0.0,0.0,0.0,-1.0,0.23331832338904288,4.073909831086195,1.0403726708074534,0.2625852987434658,-0.442107900945673,-0.7770381289347876,-1.0,-1.0,1.0,0.8727324797887785,0.2625852987434658,0.06430660377391,0.5458405772714027,20,1,3,0.0
15min,USTECm,2024-01-04 20:30:00,16331.67,16345.94,16325.58,16330.93,919.0,0,,0,0,,,,0.8985275926423859,0.0,3.0,0.899093302632961,0.0,5.0,0.3407450879166215,1.5120563276301155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,25.35619824434147,39.81587606914816,-0.664548550110151,0.0,0.0,0.0,-1.0,0.24888030935722624,4.305497525330909,0.9667578371554807,0.02918418577063853,0.2460936746064568,-0.900765950001876,-1.0,-1.0,1.0,0.802959489581352,0.02918418577063853,0.5627815283067727,0.2109937755039407,20,1,3,0.0
15min,USTECm,2024-01-04 20:45:00,16331.71,16340.51,16282.96,16293.96,1238.0,0,,0,0,,,,,,,1.273242788015782,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,29.648705145096088,24.722331837454007,-0.6477504306501938,0.0,0.0,0.0,-1.0,0.0060869081350674245,4.130188516680858,1.291938429428646,1.273242788015782,-0.9045926244923236,-2.3080265956005386,-1.0,-1.0,1.0,1.9410628463657813,1.273242788015782,0.29680891482222205,0.37101114352777753,20,1,3,0.0
15min,USTECm,2024-01-04 21:00:00,16292.54,16303.85,16283.92,16285.32,685.0,0,,0,0,,,,,,,1.273242788015782,0.0,1.0,,0.30473097169382574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,28.35287779241665,22.429526136380403,-0.7640854748236511,0.0,0.0,0.0,-1.0,-0.01150258297189496,4.310546270622262,0.7277169871454372,0.25464787217934837,-1.6922444469757651,-2.960193339613959,-1.0,-1.0,1.0,0.7029268826224949,0.25464787217934837,0.39890130669645846,0.04937770374668805,21,1,3,0.0
15min,USTECm,2024-01-04 21:15:00,16285.71,16299.06,16284.35,16297.88,377.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,12.076282660877546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,26.533827420094312,32.87204028933802,-0.86746188661413,0.0,0.0,0.0,-1.0,0.11231034598590967,4.301591481885863,0.41233730722957457,0.45865980083911856,-1.5678100012249383,-2.030992330913777,-1.0,-1.0,1.0,0.5543866614908327,0.45865980083911856,0.04447153368859161,0.05125532696312254,21,1,3,0.0
15min,USTECm,2024-01-04 21:30:00,16297.81,16300.19,16295.85,16299.72,270.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,13.514092221043708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.574650430748424,34.36557864154804,-1.018222054384203,0.0,0.0,0.0,-1.0,0.1482546401141698,4.510101867262582,0.30857142857142855,0.08101922892179077,-1.364601358331945,-1.8545343918642863,-1.0,-1.0,1.0,0.18409604896365023,0.08101922892179077,0.019936668896985164,0.0831401511448743,21,1,3,0.0
15min,USTECm,2024-01-04 21:45:00,16299.94,16302.12,16292.48,16293.17,322.0,0,,0,0,,,,,,,1.273242788015782,0.0,2.0,,0.03637753929820002,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.716697039982133,31.487986698559666,-1.1576175932496495,0.0,0.0,0.0,-1.0,0.1307109746365789,5.005649882903771,0.38491423106807726,0.3117416975305177,-1.7387542834198548,-1.4514177704818398,-1.0,-1.0,1.0,0.44389807447476975,0.3117416975305177,0.10038358945591266,0.031772787488339324,21,1,3,0.0
15min,USTECm,2024-01-04 23:00:00,16302.11,16314.89,16302.01,16314.28,360.0,1,demand rr=6.57,-1,0,16466.295000000002,16291.151431282675,6.572607317724998,0.5603869311331084,1.0,0.0,2.601886446245831,0.0,6.0,0.0,13.999543029778003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.717137434651093,47.75606541066514,-1.1442616904211547,0.0,0.0,0.0,-1.0,0.3438740915826983,4.868596111381466,0.44584804012632356,0.560386931133105,0.9356665933135211,-0.29930279805794435,-1.0,-1.0,1.0,0.5930800059978959,0.560386931133105,0.02808841643313016,0.004604658431660683,23,1,3,0.0
15min,USTECm,2024-01-04 23:15:00,16314.26,16315.42,16310.57,16310.57,285.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,15.807328095684667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.468185776697663,45.56221049044301,-1.269426309466297,0.0,0.0,0.0,-1.0,0.3281941743956653,5.151958051563147,0.367386400257815,0.1895400034869569,1.2969878287386618,-1.1675458751377907,-1.0,-1.0,1.0,0.24912439482703008,0.1895400034869569,0.05958439134007317,0.0,23,1,3,0.0
15min,USTECm,2024-01-04 23:30:00,16310.47,16314.47,16308.02,16309.14,254.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,17.435288934991775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,17.732427673137828,44.64996747403742,-1.386298727635548,0.0,0.0,0.0,-1.0,0.3322150830175439,5.631826113452024,0.34319686528847454,0.07500383052540324,0.6349948358767344,-1.7109896376998082,-1.0,-1.0,1.0,0.36374038111943674,0.07500383052540324,0.22557543015158868,0.06316112044244483,23,1,3,0.0
15min,USTECm,2024-01-04 23:45:00,16308.68,16312.2,16303.28,16303.91,316.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,18.988445735048916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.55743731671946,41.17129273870166,-1.4899506749801632,0.0,0.0,0.0,-1.0,0.30127555247336335,5.948271585156705,0.446674676655594,0.28808806029320266,0.25305848482781257,-1.6898750371076907,-1.0,-1.0,1.0,0.5387307123302658,0.28808806029320266,0.2125932855832439,0.03804936645381922,23,1,3,0.0
15min,USTECm,2024-01-05 00:00:00,16303.9,16308.0,16300.82,16306.6,432.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,20.363736350316877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.307112341156905,43.771154981740786,-1.6007483962204516,0.0,0.0,0.0,-1.0,0.34753198001565555,6.222992235298043,0.6301969365426696,0.17638859242839627,0.8773699245605234,-1.589457205104766,-1.0,-1.0,1.0,0.4690629976429204,0.17638859242839627,0.0914607516295388,0.20121365358498539,0,1,4,0.0
15min,USTECm,2024-01-05 00:15:00,16306.71,16311.97,16305.98,16307.44,367.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,22.102647854532723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.06483069566929,44.65247602881206,-1.7219655772211493,0.0,0.0,0.0,-1.0,0.3751309260636803,6.226860006444723,0.5535444947209653,0.05190250887447758,-0.48631939822114273,0.9584189309973007,-1.0,-1.0,1.0,0.4258849700796174,0.05190250887447758,0.3220799523306623,0.05190250887447758,0,1,4,0.0
15min,USTECm,2024-01-05 00:30:00,16307.37,16312.19,16307.37,16311.23,258.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,23.93045000844081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.832186602913346,48.82803750786501,-1.8445629760094018,0.0,0.0,0.0,-1.0,0.4421898441901213,5.72232985307891,0.4074220292143703,0.3008060994938811,0.05143316727096315,2.0191414605923357,-1.0,-1.0,1.0,0.3756179791607531,0.3008060994938811,0.07481187966687199,0.0,0,1,4,0.0
15min,USTECm,2024-01-05 00:45:00,16311.16,16313.34,16305.1,16306.18,306.0,0,,0,0,,,,,,,2.601886446245831,0.0,6.0,,25.542772550273764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.219895055858204,43.75315349951009,-1.9138235607158702,0.0,0.0,0.0,-1.0,0.39261278893542817,5.34611860199057,0.505952380952381,0.40753214141659866,-0.24222793947646107,0.6792202356944204,-1.0,-1.0,1.0,0.674310209894131,0.40753214141659866,0.17839760407393274,0.0883804644035997,0,1,4,0.0
